АВС/ DEF;От;До;Емкость;Оператор;Регион
800;5106000;5106000;1;Ростелеком;Российская Федерация
800;5106510;5106510;1;Ростелеком;Российская Федерация
800;5106666;5106666;1;Ростелеком;Российская Федерация
800;5107000;5107000;1;Ростелеком;Российская Федерация
800;5107510;5107510;1;Ростелеком;Российская Федерация
800;5107777;5107777;1;Ростелеком;Российская Федерация
800;5108000;5108000;1;Ростелеком;Российская Федерация
800;5108510;5108510;1;Ростелеком;Российская Федерация
800;5108800;5108800;1;Ростелеком;Российская Федерация
800;5108880;5108880;1;Ростелеком;Российская Федерация
800;5108888;5108888;1;Ростелеком;Российская Федерация
800;5109000;5109000;1;Ростелеком;Российская Федерация
800;5109510;5109510;1;Ростелеком;Российская Федерация
800;5109999;5109999;1;Ростелеком;Российская Федерация
800;5500000;5509999;10000;МегаФон;Российская Федерация
800;5550000;5559999;10000;Межрегиональный ТранзитТелеком;Российская Федерация
800;6000000;6009999;10000;Оптимал Коммьюникейшн;Российская Федерация
800;6222220;6222222;3;Компания ТрансТелеКом;Российская Федерация
800;6634423;6634423;1;Эквант;Российская Федерация
